zipcode,district,location,age,m2,rooms,energie,rent
22549,Osdorf,normal,1984,161,6,D,10.06
22549,Osdorf,normal,2003,48,2,C,11.45
22549,Osdorf,normal,1999,32,1,C,14.68
22549,Osdorf,normal,2006,65,3,C,9.6
22549,Osdorf,normal,1989,173,6,D,7.73
22549,Osdorf,normal,2023,32,1,A,14.3
22549,Osdorf,normal,1954,180,6,G,10.14
22549,Osdorf,normal,1989,99,4,D,8.75
22549,Osdorf,normal,2021,43,2,A,15.8
22549,Osdorf,normal,1986,89,4,D,8.08
22549,Osdorf,normal,2001,140,5,C,10.67
22549,Osdorf,normal,1986,32,1,D,8.95
22549,Osdorf,normal,1914,61,3,G,12.08
22549,Osdorf,normal,1974,20,1,D,10.82
22549,Osdorf,normal,1995,182,6,C,8.99
22549,Osdorf,normal,1937,123,4,G,7.44
22549,Osdorf,normal,2006,215,6,C,11.27
22549,Osdorf,normal,2023,44,2,A,12.01
22549,Osdorf,normal,1916,217,6,G,10.52
22549,Osdorf,normal,1956,163,6,F,9.9
22549,Osdorf,normal,2020,154,5,A,15.0
22549,Osdorf,normal,1920,133,5,G,6.96
22549,Osdorf,normal,1948,133,5,G,8.8
22549,Osdorf,normal,1945,166,6,G,9.15
22549,Osdorf,normal,1994,55,2,C,10.41
22549,Osdorf,normal,1938,219,6,G,8.38
22549,Osdorf,normal,1984,80,3,D,9.18
22549,Osdorf,normal,1994,172,6,C,13.06
22549,Osdorf,normal,1962,81,3,F,6.83
22549,Osdorf,normal,1919,135,5,G,7.2
22549,Osdorf,normal,1978,144,5,D,7.03
22549,Osdorf,normal,1972,67,3,E,5.83
22549,Osdorf,normal,1973,175,6,D,5.91
22549,Osdorf,normal,1970,92,4,E,6.66
22549,Osdorf,normal,1933,157,5,G,8.38
22549,Osdorf,normal,1973,22,1,D,6.95
22549,Osdorf,normal,2009,206,6,C,12.83
22549,Osdorf,normal,1912,132,5,G,10.42
22549,Osdorf,normal,1970,213,6,E,6.56
22549,Osdorf,normal,1951,54,2,G,7.31
22549,Osdorf,normal,1910,52,2,G,8.65
22549,Osdorf,normal,1910,145,5,G,11.39
22549,Osdorf,normal,1945,88,4,G,11.06
22549,Osdorf,normal,1926,135,5,G,9.37
22549,Osdorf,normal,1991,31,1,D,11.67
22549,Osdorf,normal,1937,97,4,G,9.18
22549,Osdorf,normal,1971,175,6,E,6.65
22549,Osdorf,normal,2006,204,6,C,11.52
22549,Osdorf,normal,2021,206,6,A,12.0
22549,Osdorf,normal,1926,180,6,G,7.11
22549,Osdorf,normal,1955,210,6,G,10.67
22549,Osdorf,normal,2000,46,2,C,8.13
22549,Osdorf,normal,1950,155,5,G,9.1
22549,Osdorf,normal,2008,221,6,C,9.65
22549,Osdorf,normal,1946,74,3,G,9.08
22549,Osdorf,normal,1992,170,6,D,7.78
22549,Osdorf,normal,1954,77,3,G,7.82
22549,Osdorf,normal,1931,205,6,G,8.59
22549,Osdorf,normal,1942,21,1,G,9.72
22549,Osdorf,normal,1997,110,4,C,9.39
22549,Osdorf,normal,1975,113,4,D,5.89
22549,Osdorf,normal,1940,75,3,G,10.95
22549,Osdorf,normal,1927,182,6,G,9.47
22549,Osdorf,normal,1978,204,6,D,8.04
22549,Osdorf,normal,2015,122,4,B,11.57
22549,Osdorf,normal,1933,15,1,G,11.47
22549,Osdorf,normal,2002,215,6,C,14.5
22549,Osdorf,normal,1997,124,4,C,10.47
22549,Osdorf,normal,1915,108,4,G,9.32
22549,Osdorf,normal,1913,51,2,G,10.09
22549,Osdorf,normal,1965,220,6,F,9.33
22549,Osdorf,normal,1963,120,4,F,9.55
22549,Osdorf,normal,1916,90,4,G,12.09
22549,Osdorf,normal,1995,76,3,C,8.03
22549,Osdorf,normal,2019,16,1,A,15.78
22549,Osdorf,normal,1925,88,4,G,9.56
22549,Osdorf,normal,1910,25,1,G,9.25
22549,Osdorf,normal,1976,98,4,D,6.46
22549,Osdorf,normal,1937,164,6,G,8.89
22549,Osdorf,normal,1953,82,3,G,7.63
22549,Osdorf,normal,2013,133,5,B,11.43
22549,Osdorf,normal,1959,170,6,F,10.19
22549,Osdorf,normal,2017,42,2,A,16.29
22549,Osdorf,normal,1933,76,3,G,9.88
22549,Osdorf,normal,1980,53,2,D,7.1
22549,Osdorf,normal,1910,174,6,G,9.58
22549,Osdorf,normal,1983,169,6,D,9.09
22549,Osdorf,normal,1926,194,6,G,7.7
22549,Osdorf,normal,1913,105,4,G,9.18
22549,Osdorf,normal,1971,187,6,E,6.28
22549,Osdorf,normal,1981,99,4,D,7.65
22549,Osdorf,normal,1970,186,6,E,6.65
22549,Osdorf,normal,1916,138,5,G,9.97
22549,Osdorf,normal,2002,149,5,C,9.66
22549,Osdorf,normal,1979,171,6,D,8.38
22549,Osdorf,normal,1996,169,6,C,14.23
22549,Osdorf,normal,2022,70,3,A,13.6
22549,Osdorf,normal,2007,94,4,C,9.25
22559,Blankenese,gut,1947,195,6,G,11.06
22559,Blankenese,gut,2018,143,5,A,17.25
22559,Blankenese,gut,1964,190,6,F,13.73
22559,Blankenese,gut,1947,99,4,G,12.68
22559,Blankenese,gut,1979,59,3,D,13.21
22559,Blankenese,gut,1939,208,6,G,11.62
22559,Blankenese,gut,1977,126,5,D,9.99
22559,Blankenese,gut,1981,55,2,D,12.95
22559,Blankenese,gut,1916,92,4,G,13.31
22559,Blankenese,gut,1914,150,5,G,13.02
22559,Blankenese,gut,2011,211,6,B,16.86
22559,Blankenese,gut,1979,204,6,D,10.48
22559,Blankenese,gut,2001,101,4,C,11.48
22559,Blankenese,gut,1926,55,2,G,10.76
22559,Blankenese,gut,1923,175,6,G,10.34
22559,Blankenese,gut,1916,30,1,G,10.51
22559,Blankenese,gut,1955,148,5,G,14.33
22559,Blankenese,gut,1999,55,2,C,12.58
22559,Blankenese,gut,1937,166,6,G,12.43
22559,Blankenese,gut,1917,51,2,G,10.17
22559,Blankenese,gut,2023,170,6,A,17.62
22559,Blankenese,gut,2018,175,6,A,20.74
22559,Blankenese,gut,1990,82,3,D,11.25
22559,Blankenese,gut,2005,221,6,C,11.6
22559,Blankenese,gut,1914,222,6,G,9.97
22559,Blankenese,gut,1955,52,2,G,11.78
22559,Blankenese,gut,1945,108,4,G,12.57
22559,Blankenese,gut,1953,172,6,G,12.87
22559,Blankenese,gut,1959,102,4,F,13.31
22559,Blankenese,gut,1910,121,4,G,11.83
22559,Blankenese,gut,1986,218,6,D,10.95
22559,Blankenese,gut,1934,27,1,G,10.77
22559,Blankenese,gut,1999,217,6,C,14.68
22559,Blankenese,gut,2012,94,4,B,14.81
22559,Blankenese,gut,1983,220,6,D,8.72
22559,Blankenese,gut,1956,204,6,F,14.14
22559,Blankenese,gut,1957,82,3,F,9.61
22559,Blankenese,gut,1975,112,4,D,13.27
22559,Blankenese,gut,1926,193,6,G,10.36
22559,Blankenese,gut,1985,210,6,D,14.0
22559,Blankenese,gut,2007,169,6,C,13.35
22559,Blankenese,gut,1977,86,3,D,7.73
22559,Blankenese,gut,1972,189,6,E,11.26
22559,Blankenese,gut,1962,220,6,F,11.69
22559,Blankenese,gut,1953,87,3,G,10.45
22559,Blankenese,gut,2021,67,3,A,13.89
22559,Blankenese,gut,1921,45,2,G,9.35
22559,Blankenese,gut,2008,213,6,C,15.34
22559,Blankenese,gut,1969,110,4,E,9.92
22587,Nienstedten,gut,1994,133,5,C,15.8
22587,Nienstedten,gut,1979,107,4,D,12.05
22587,Nienstedten,gut,1979,78,3,D,9.1
22587,Nienstedten,gut,2008,87,3,C,13.03
22587,Nienstedten,gut,2010,98,4,B,15.31
22587,Nienstedten,gut,2008,92,4,C,13.43
22587,Nienstedten,gut,1939,208,6,G,11.46
22587,Nienstedten,gut,2007,72,3,C,10.75
22587,Nienstedten,gut,1999,149,5,C,15.9
22587,Nienstedten,gut,2002,49,2,C,10.25
22587,Nienstedten,gut,1924,73,3,G,12.24
22587,Nienstedten,gut,1995,33,1,C,9.86
22587,Nienstedten,gut,1984,46,2,D,9.39
22587,Nienstedten,gut,2004,75,3,C,11.74
22587,Nienstedten,gut,1983,62,3,D,11.74
22587,Nienstedten,gut,1966,154,5,E,10.89
22587,Nienstedten,gut,1992,133,5,D,12.18
22587,Nienstedten,gut,1915,80,3,G,14.38
22587,Nienstedten,gut,1935,183,6,G,12.6
22587,Nienstedten,gut,1971,88,4,E,7.36
22587,Nienstedten,gut,1931,89,4,G,12.49
22587,Nienstedten,gut,1965,143,5,F,10.1
22587,Nienstedten,gut,2016,201,6,A,17.88
22587,Nienstedten,gut,1938,206,6,G,10.76
22587,Nienstedten,gut,2002,202,6,C,15.32
22587,Nienstedten,gut,2006,137,5,C,14.62
22587,Nienstedten,gut,1919,51,2,G,9.84
22587,Nienstedten,gut,1985,193,6,D,10.99
22587,Nienstedten,gut,1986,152,5,D,10.42
22587,Nienstedten,gut,1950,99,4,G,13.99
22587,Nienstedten,gut,1979,130,5,D,10.56
22587,Nienstedten,gut,1988,83,3,D,12.52
22587,Nienstedten,gut,1931,205,6,G,13.64
22587,Nienstedten,gut,1931,101,4,G,13.03
22587,Nienstedten,gut,2007,120,4,C,10.8
22587,Nienstedten,gut,1951,216,6,G,14.46
22587,Nienstedten,gut,1977,140,5,D,11.52
22587,Nienstedten,gut,1950,134,5,G,14.0
22587,Nienstedten,gut,1912,131,5,G,9.62
22587,Nienstedten,gut,2013,69,3,B,14.64
22587,Nienstedten,gut,1995,222,6,C,14.64
22587,Nienstedten,gut,1915,203,6,G,9.77
22587,Nienstedten,gut,2015,64,3,B,15.29
22587,Nienstedten,gut,1958,35,1,F,13.34
22587,Nienstedten,gut,1929,177,6,G,10.81
22587,Nienstedten,gut,1946,35,1,G,10.67
22587,Nienstedten,gut,1966,72,3,E,9.95
22587,Nienstedten,gut,1955,85,3,G,12.64
22587,Nienstedten,gut,2018,212,6,A,15.41
22587,Nienstedten,gut,1967,146,5,E,12.18
22587,Nienstedten,gut,1985,204,6,D,10.92
22587,Nienstedten,gut,1916,146,5,G,11.38
22587,Nienstedten,gut,1996,114,4,C,11.15
22587,Nienstedten,gut,1973,197,6,D,10.6
22587,Nienstedten,gut,1920,170,6,G,10.61
22589,Blankenese,gut,1943,70,3,G,10.94
22589,Blankenese,gut,1991,79,3,D,10.23
22589,Blankenese,gut,2014,99,4,B,12.99
22589,Blankenese,gut,1932,78,3,G,9.99
22589,Blankenese,gut,2022,111,4,A,16.82
22589,Blankenese,gut,1936,154,5,G,13.78
22589,Blankenese,gut,2021,78,3,A,13.69
22589,Blankenese,gut,1915,132,5,G,9.82
22589,Blankenese,gut,1938,125,5,G,10.72
22589,Blankenese,gut,1920,147,5,G,12.24
22589,Blankenese,gut,1916,93,4,G,9.66
22589,Blankenese,gut,1985,148,5,D,12.46
22589,Blankenese,gut,1987,164,6,D,10.4
22589,Blankenese,gut,2011,113,4,B,12.87
22589,Blankenese,gut,1933,91,4,G,12.29
22589,Blankenese,gut,2004,222,6,C,13.3
22589,Blankenese,gut,1980,67,3,D,10.05
22589,Blankenese,gut,1912,90,4,G,10.83
22589,Blankenese,gut,2000,217,6,C,14.35
22589,Blankenese,gut,1913,43,2,G,11.61
22589,Blankenese,gut,1936,78,3,G,10.3
22589,Blankenese,gut,1915,26,1,G,10.98
22589,Blankenese,gut,2013,166,6,B,18.79
22589,Blankenese,gut,1918,15,1,G,14.8
22589,Blankenese,gut,1922,202,6,G,13.4
22589,Blankenese,gut,1947,61,3,G,11.29
22589,Blankenese,gut,1938,149,5,G,12.94
22589,Blankenese,gut,2007,22,1,C,11.0
22589,Blankenese,gut,1934,93,4,G,9.31
22589,Blankenese,gut,2007,187,6,C,15.52
22589,Blankenese,gut,1951,170,6,G,12.57
22589,Blankenese,gut,2021,150,5,A,21.67
22589,Blankenese,gut,1949,168,6,G,14.61
22589,Blankenese,gut,1923,131,5,G,9.75
22589,Blankenese,gut,1931,68,3,G,11.13
22589,Blankenese,gut,1959,43,2,F,10.9
22589,Blankenese,gut,1925,42,2,G,12.67
22589,Blankenese,gut,2019,67,3,A,16.35
22589,Blankenese,gut,1910,115,4,G,13.75
22589,Blankenese,gut,1997,115,4,C,14.45
22589,Blankenese,gut,1948,194,6,G,12.46
22589,Blankenese,gut,1991,152,5,D,9.66
22589,Blankenese,gut,2006,156,5,C,13.13
22589,Blankenese,gut,1932,179,6,G,11.55
22589,Blankenese,gut,1970,20,1,E,15.26
22589,Blankenese,gut,1993,130,5,C,13.91
22589,Blankenese,gut,1980,204,6,D,15.09
22589,Blankenese,gut,2022,134,5,A,21.23
22589,Blankenese,gut,2021,45,2,A,16.06
22589,Blankenese,gut,1985,127,5,D,11.88
22589,Blankenese,gut,1962,42,2,F,11.23
22589,Blankenese,gut,1956,213,6,F,13.19
22589,Blankenese,gut,1955,138,5,G,13.63
22589,Blankenese,gut,1946,138,5,G,12.66
22589,Blankenese,gut,1973,104,4,D,10.92
22605,Groß Flottbek,gut,1923,50,2,G,10.2
22605,Groß Flottbek,gut,1968,101,4,E,11.54
22605,Groß Flottbek,gut,1954,70,3,G,11.98
22605,Groß Flottbek,gut,2012,89,4,B,14.56
22605,Groß Flottbek,gut,1969,163,6,E,12.09
22605,Groß Flottbek,gut,1912,176,6,G,9.6
22605,Groß Flottbek,gut,1939,121,4,G,10.64
22605,Groß Flottbek,gut,2003,124,4,C,10.84
22605,Groß Flottbek,gut,1983,57,2,D,13.16
22605,Groß Flottbek,gut,1943,58,2,G,10.35
22605,Groß Flottbek,gut,2016,166,6,A,16.15
22605,Groß Flottbek,gut,1920,138,5,G,13.88
22605,Groß Flottbek,gut,1959,58,2,F,7.64
22605,Groß Flottbek,gut,1940,215,6,G,12.6
22605,Groß Flottbek,gut,1937,145,5,G,12.54
22605,Groß Flottbek,gut,1975,221,6,D,12.44
22605,Groß Flottbek,gut,1924,144,5,G,10.34
22605,Groß Flottbek,gut,1992,169,6,D,11.08
22605,Groß Flottbek,gut,1981,179,6,D,15.02
22605,Groß Flottbek,gut,1995,41,2,C,13.11
22605,Groß Flottbek,gut,1953,182,6,G,14.62
22605,Groß Flottbek,gut,1966,195,6,E,10.3
22605,Groß Flottbek,gut,1954,57,2,G,11.32
22605,Groß Flottbek,gut,1961,80,3,F,8.08
22605,Groß Flottbek,gut,2004,206,6,C,14.92
22605,Groß Flottbek,gut,2012,130,5,B,13.92
22605,Groß Flottbek,gut,1927,78,3,G,10.64
22605,Groß Flottbek,gut,1977,167,6,D,10.8
22605,Groß Flottbek,gut,1991,82,3,D,11.99
22605,Groß Flottbek,gut,1960,195,6,F,14.13
22605,Groß Flottbek,gut,1945,78,3,G,12.88
22605,Groß Flottbek,gut,2015,51,2,B,13.88
22605,Groß Flottbek,gut,1990,49,2,D,12.51
22605,Groß Flottbek,gut,1999,49,2,C,11.79
22605,Groß Flottbek,gut,1951,67,3,G,13.2
22605,Groß Flottbek,gut,1993,96,4,C,9.8
22605,Groß Flottbek,gut,2013,89,4,B,12.99
22605,Groß Flottbek,gut,1985,130,5,D,13.94
22605,Groß Flottbek,gut,1939,56,2,G,10.24
22605,Groß Flottbek,gut,1924,81,3,G,10.14
22605,Groß Flottbek,gut,1948,33,1,G,11.31
22605,Groß Flottbek,gut,2010,122,4,B,11.99
22605,Groß Flottbek,gut,1931,172,6,G,11.52
22605,Groß Flottbek,gut,1970,138,5,E,12.07
22605,Groß Flottbek,gut,1942,30,1,G,12.59
22605,Groß Flottbek,gut,1980,45,2,D,13.03
22605,Groß Flottbek,gut,1929,200,6,G,13.71
22605,Groß Flottbek,gut,2007,125,5,C,13.63
22605,Groß Flottbek,gut,1936,88,4,G,12.79
22605,Groß Flottbek,gut,1985,29,1,D,15.62
22605,Groß Flottbek,gut,1940,25,1,G,10.18
22605,Groß Flottbek,gut,2023,221,6,A,17.78
22605,Groß Flottbek,gut,2013,22,1,B,12.89
22605,Groß Flottbek,gut,2018,183,6,A,21.46
22605,Groß Flottbek,gut,1979,100,4,D,10.46
22605,Groß Flottbek,gut,1959,27,1,F,10.09
22605,Groß Flottbek,gut,1944,100,4,G,12.39
22605,Groß Flottbek,gut,1918,79,3,G,12.41
22605,Groß Flottbek,gut,1957,92,4,F,12.62
22605,Groß Flottbek,gut,1953,51,2,G,9.06
22605,Groß Flottbek,gut,1969,219,6,E,11.73
22605,Groß Flottbek,gut,1957,141,5,F,14.15
22605,Groß Flottbek,gut,1972,132,5,E,12.2
22605,Groß Flottbek,gut,1959,29,1,F,9.44
22605,Groß Flottbek,gut,1950,68,3,G,10.26
22605,Groß Flottbek,gut,1993,175,6,C,8.38
22605,Groß Flottbek,gut,1951,75,3,G,12.82
22605,Groß Flottbek,gut,1989,63,3,D,8.81
22605,Groß Flottbek,gut,1946,60,3,G,9.1
22605,Groß Flottbek,gut,1991,213,6,D,14.37
22605,Groß Flottbek,gut,1993,104,4,C,9.88
22605,Groß Flottbek,gut,2003,89,4,C,10.89
22605,Groß Flottbek,gut,1948,72,3,G,11.79
22605,Groß Flottbek,gut,1997,172,6,C,13.47
22605,Groß Flottbek,gut,1985,100,4,D,13.0
22605,Groß Flottbek,gut,2013,136,5,B,16.31
22605,Groß Flottbek,gut,1940,90,4,G,10.04
22605,Groß Flottbek,gut,1935,78,3,G,11.41
22605,Groß Flottbek,gut,2013,189,6,B,15.15
22605,Groß Flottbek,gut,1988,72,3,D,10.26
22605,Groß Flottbek,gut,1931,189,6,G,11.46
22605,Groß Flottbek,gut,2015,95,4,B,13.87
22605,Groß Flottbek,gut,1928,139,5,G,12.22
22605,Groß Flottbek,gut,1955,106,4,G,11.38
22605,Groß Flottbek,gut,1998,165,6,C,11.58
22605,Groß Flottbek,gut,1952,146,5,G,13.57
22605,Groß Flottbek,gut,1972,152,5,E,10.33
22605,Groß Flottbek,gut,2007,65,3,C,12.65
22605,Groß Flottbek,gut,1990,217,6,D,14.04
22605,Groß Flottbek,gut,1935,173,6,G,12.01
22605,Groß Flottbek,gut,1946,210,6,G,13.23
22605,Groß Flottbek,gut,1921,119,4,G,9.94
22605,Groß Flottbek,gut,1956,43,2,F,8.89
22605,Groß Flottbek,gut,1979,107,4,D,13.17
22605,Groß Flottbek,gut,2004,48,2,C,10.43
22605,Groß Flottbek,gut,1913,208,6,G,12.53
22605,Groß Flottbek,gut,1998,64,3,C,10.38
22605,Groß Flottbek,gut,1910,105,4,G,14.63
22605,Groß Flottbek,gut,2002,209,6,C,15.4
22605,Groß Flottbek,gut,1937,23,1,G,11.26
22605,Groß Flottbek,gut,1959,101,4,F,9.95
22605,Groß Flottbek,gut,1957,79,3,F,11.8
22605,Groß Flottbek,gut,2005,203,6,C,13.81
22605,Groß Flottbek,gut,1959,215,6,F,14.36
22605,Groß Flottbek,gut,1987,186,6,D,14.41
22605,Groß Flottbek,gut,2007,116,4,C,11.8
22605,Groß Flottbek,gut,1974,62,3,D,9.08
22605,Groß Flottbek,gut,1955,133,5,G,12.72
22605,Groß Flottbek,gut,1962,212,6,F,11.82
22605,Groß Flottbek,gut,1980,169,6,D,11.24
22605,Groß Flottbek,gut,1919,87,3,G,11.39
22605,Groß Flottbek,gut,1997,43,2,C,10.44
22605,Groß Flottbek,gut,1983,54,2,D,9.87
22605,Groß Flottbek,gut,2017,174,6,A,19.65
22605,Groß Flottbek,gut,1958,208,6,F,13.99
22605,Groß Flottbek,gut,2011,189,6,B,15.73
22605,Groß Flottbek,gut,1935,37,1,G,12.44
22605,Groß Flottbek,gut,1967,178,6,E,13.68
22605,Groß Flottbek,gut,2023,107,4,A,16.84
22605,Groß Flottbek,gut,2008,106,4,C,14.39
22605,Groß Flottbek,gut,2017,42,2,A,12.59
22605,Groß Flottbek,gut,2011,186,6,B,14.88
22605,Groß Flottbek,gut,1967,181,6,E,10.69
22605,Groß Flottbek,gut,1928,82,3,G,12.64
22605,Groß Flottbek,gut,2016,176,6,A,19.06
22605,Groß Flottbek,gut,1920,205,6,G,13.9
22605,Groß Flottbek,gut,1981,121,4,D,9.44
22605,Groß Flottbek,gut,1976,96,4,D,10.27
22605,Groß Flottbek,gut,2020,37,1,A,17.99
22605,Groß Flottbek,gut,1933,189,6,G,11.55
22605,Groß Flottbek,gut,2023,83,3,A,16.27
22605,Groß Flottbek,gut,1932,152,5,G,12.9
22605,Groß Flottbek,gut,1983,149,5,D,12.57
22605,Groß Flottbek,gut,2019,195,6,A,16.95
22605,Groß Flottbek,gut,1928,190,6,G,12.7
22605,Groß Flottbek,gut,1934,195,6,G,12.4
22605,Groß Flottbek,gut,1980,99,4,D,11.33
22605,Groß Flottbek,gut,1947,52,2,G,9.38
22605,Groß Flottbek,gut,1938,124,4,G,12.34
22605,Groß Flottbek,gut,1971,75,3,E,8.43
22607,Nienstedten,gut,1927,169,6,G,11.16
22607,Nienstedten,gut,1920,176,6,G,12.83
22607,Nienstedten,gut,1981,116,4,D,12.42
22607,Nienstedten,gut,1915,121,4,G,13.73
22607,Nienstedten,gut,1950,21,1,G,9.89
22607,Nienstedten,gut,1919,109,4,G,9.67
22607,Nienstedten,gut,2004,44,2,C,11.47
22607,Nienstedten,gut,2017,111,4,A,16.33
22607,Nienstedten,gut,1997,159,5,C,11.49
22607,Nienstedten,gut,1941,218,6,G,11.29
22607,Nienstedten,gut,1968,203,6,E,12.85
22607,Nienstedten,gut,1948,93,4,G,10.05
22607,Nienstedten,gut,1950,120,4,G,9.85
22607,Nienstedten,gut,1992,86,3,D,12.77
22607,Nienstedten,gut,1918,106,4,G,12.45
22607,Nienstedten,gut,1956,22,1,F,13.42
22607,Nienstedten,gut,2000,41,2,C,11.87
22607,Nienstedten,gut,1925,160,5,G,13.07
22607,Nienstedten,gut,1995,205,6,C,12.25
22607,Nienstedten,gut,2005,101,4,C,14.5
22607,Nienstedten,gut,1991,72,3,D,11.19
22607,Nienstedten,gut,1986,56,2,D,13.48
22607,Nienstedten,gut,1970,214,6,E,11.52
22607,Nienstedten,gut,1913,84,3,G,13.91
22607,Nienstedten,gut,2017,126,5,A,13.07
22607,Nienstedten,gut,2010,97,4,B,10.82
22607,Nienstedten,gut,1966,103,4,E,9.03
22607,Nienstedten,gut,1954,112,4,G,12.9
22607,Nienstedten,gut,1925,104,4,G,11.17
22607,Nienstedten,gut,1934,199,6,G,13.65
22607,Nienstedten,gut,1951,173,6,G,14.09
22607,Nienstedten,gut,1915,70,3,G,13.57
22607,Nienstedten,gut,1920,92,4,G,9.31
22607,Nienstedten,gut,1915,118,4,G,14.41
22607,Nienstedten,gut,1966,28,1,E,13.35
22607,Nienstedten,gut,1949,134,5,G,14.45
22607,Nienstedten,gut,2005,50,2,C,9.93
22607,Nienstedten,gut,1971,177,6,E,11.85
22607,Nienstedten,gut,1950,152,5,G,13.96
22607,Nienstedten,gut,1967,106,4,E,8.22
22607,Nienstedten,gut,1985,152,5,D,12.29
22607,Nienstedten,gut,1959,54,2,F,8.94
22607,Nienstedten,gut,2016,56,2,A,13.7
22607,Nienstedten,gut,1961,213,6,F,8.98
22607,Nienstedten,gut,1939,41,2,G,11.6
22607,Nienstedten,gut,1953,199,6,G,14.73
22607,Nienstedten,gut,2016,58,2,A,17.04
22607,Nienstedten,gut,2001,57,2,C,11.91
22607,Nienstedten,gut,1915,150,5,G,11.42
22607,Nienstedten,gut,2018,170,6,A,14.11
22607,Nienstedten,gut,1961,46,2,F,9.44
22607,Nienstedten,gut,1978,100,4,D,12.47
22607,Nienstedten,gut,1932,71,3,G,10.63
22607,Nienstedten,gut,1964,57,2,F,10.09
22607,Nienstedten,gut,1992,161,6,D,9.53
22607,Nienstedten,gut,1965,79,3,F,6.94
22607,Nienstedten,gut,1941,212,6,G,10.25
22607,Nienstedten,gut,1937,222,6,G,13.78
22607,Nienstedten,gut,1975,63,3,D,13.19
22607,Nienstedten,gut,1922,21,1,G,11.69
22607,Nienstedten,gut,1996,123,4,C,11.52
22607,Nienstedten,gut,1914,116,4,G,9.49
22607,Nienstedten,gut,2015,81,3,B,12.04
22607,Nienstedten,gut,1976,62,3,D,7.47
22607,Nienstedten,gut,1912,62,3,G,10.85
22607,Nienstedten,gut,1943,17,1,G,11.33
22609,Othmarschen,gut,2009,52,2,C,13.74
22609,Othmarschen,gut,1964,45,2,F,10.12
22609,Othmarschen,gut,1913,133,5,G,11.09
22609,Othmarschen,gut,1962,75,3,F,7.68
22609,Othmarschen,gut,1923,185,6,G,11.49
22609,Othmarschen,gut,1943,120,4,G,11.34
22609,Othmarschen,gut,1916,221,6,G,11.03
22609,Othmarschen,gut,1939,103,4,G,10.75
22609,Othmarschen,gut,1987,109,4,D,13.02
22609,Othmarschen,gut,2014,130,5,B,15.52
22609,Othmarschen,gut,1967,158,5,E,13.18
22609,Othmarschen,gut,1994,208,6,C,14.54
22609,Othmarschen,gut,1981,99,4,D,12.25
22609,Othmarschen,gut,1978,215,6,D,14.48
22609,Othmarschen,gut,1996,161,6,C,15.78
22609,Othmarschen,gut,1953,220,6,G,13.03
22609,Othmarschen,gut,1996,117,4,C,12.07
22609,Othmarschen,gut,2004,17,1,C,13.84
22609,Othmarschen,gut,1988,199,6,D,8.2
22609,Othmarschen,gut,1957,197,6,F,13.33
22609,Othmarschen,gut,1985,141,5,D,8.37
22609,Othmarschen,gut,2007,122,4,C,11.49
22609,Othmarschen,gut,1959,105,4,F,12.63
22609,Othmarschen,gut,1960,138,5,F,13.2
22609,Othmarschen,gut,2019,179,6,A,16.19
22609,Othmarschen,gut,2014,18,1,B,11.0
22609,Othmarschen,gut,1992,217,6,D,9.63
22609,Othmarschen,gut,2005,203,6,C,13.3
22609,Othmarschen,gut,2021,127,5,A,12.98
22609,Othmarschen,gut,1980,90,4,D,12.86
22609,Othmarschen,gut,1977,164,6,D,12.68
22609,Othmarschen,gut,2015,97,4,B,15.42
22609,Othmarschen,gut,1963,211,6,F,10.81
22609,Othmarschen,gut,1938,173,6,G,10.96
22609,Othmarschen,gut,2020,73,3,A,14.53
22609,Othmarschen,gut,1983,85,3,D,9.0
22609,Othmarschen,gut,1961,83,3,F,9.39
22609,Othmarschen,gut,1988,139,5,D,10.16
22609,Othmarschen,gut,2018,51,2,A,17.4
22609,Othmarschen,gut,1953,33,1,G,12.87
22609,Othmarschen,gut,2003,168,6,C,14.89
22609,Othmarschen,gut,1974,45,2,D,8.34
22609,Othmarschen,gut,1943,64,3,G,12.3
22609,Othmarschen,gut,1936,40,2,G,9.54
22609,Othmarschen,gut,1966,68,3,E,9.62
22609,Othmarschen,gut,1965,37,1,F,10.74
22609,Othmarschen,gut,2022,61,3,A,12.1
22761,Bahrenfeld,gut,1995,30,1,C,14.27
22761,Bahrenfeld,gut,1998,155,5,C,12.41
22761,Bahrenfeld,gut,2010,156,5,B,12.97
22761,Bahrenfeld,gut,1988,113,4,D,12.17
22761,Bahrenfeld,gut,1925,153,5,G,13.6
22761,Bahrenfeld,gut,1963,94,4,F,8.14
22761,Bahrenfeld,gut,1929,123,4,G,10.11
22761,Bahrenfeld,gut,2004,157,5,C,11.94
22761,Bahrenfeld,gut,1972,48,2,E,8.29
22761,Bahrenfeld,gut,1965,129,5,F,12.9
22761,Bahrenfeld,gut,2002,205,6,C,14.47
22761,Bahrenfeld,gut,1930,125,5,G,12.56
22761,Bahrenfeld,gut,1935,199,6,G,12.26
22761,Bahrenfeld,gut,1917,168,6,G,14.18
22761,Bahrenfeld,gut,1915,176,6,G,9.64
22761,Bahrenfeld,gut,1944,173,6,G,12.07
22761,Bahrenfeld,gut,2002,134,5,C,12.65
22761,Bahrenfeld,gut,2015,32,1,B,12.07
22761,Bahrenfeld,gut,1957,216,6,F,14.55
22761,Bahrenfeld,gut,1973,42,2,D,11.07
22761,Bahrenfeld,gut,1967,120,4,E,13.03
22761,Bahrenfeld,gut,1923,187,6,G,10.64
